uid:a58cce7af4ad6855fea778b3;name:靠山居艺墅7幢;address:北京市房山区靠山居艺墅7幢;lat:39.808992;lng:116.219868
uid:03ae764a5f29853f08f5eb71;name:新起点嘉园4号楼;address:北京市海淀区长春桥路5号4号楼;lat:39.967081;lng:116.310698
uid:06d2dffdd4000d8a88f15d5e;name:海淀科技大厦;address:北京市海淀区中关村南大街5号近魏公村路;lat:39.966796;lng:116.328533
uid:fd007c5eea3de16ca9f729ae;name:理工科技大厦;address:北京市海淀区中关村南大街9号;lat:39.963229;lng:116.32901
uid:3e5dbc7a9c0e192cc4f50db3;name:魏公村;address:北京市海淀区中关村南大街西侧魏公村小区;lat:39.961575;lng:116.326629
uid:e3082848bde011bfb24c49ae;name:光大国信大厦;address:北京市海淀区中关村南大街11号;lat:39.96169;lng:116.329236
uid:5cd2d3b9a86e5cae6fa3cc5d;name:魏公村路8号院;address:北京市海淀区西三环北路2号;lat:39.96203;lng:116.322475
uid:3be122e1f9de732c1ef74dc1;name:农影小区;address:北京市海淀区双安商场南边中关村南大街乙10号;lat:39.968054;lng:116.329831
uid:0adce3e2e8be221f81a00cb8;name:百花苑科技楼;address:海淀中关村南大街11号;lat:39.960998;lng:116.329503
uid:550fd5f9fe386279921fc9ae;name:百花苑商务大厦;address:北京市海淀区中关村南大街11号;lat:39.961729;lng:116.328132
uid:f758744dab51d6199d9d68bd;name:银海大厦北区;address:北京市海淀区中关村南大街甲10号;lat:39.969693;lng:116.329841
uid:90a106d8d5912217276e9876;name:中关村南大街5号院;address:北京市海淀区中关村南大街5号;lat:39.969517;lng:116.320055
uid:63a775ad62617d71f90cad5a;name:天作国际A座;address:中关村南大街乙12号;lat:39.966411;lng:116.330093
uid:f757e6ee71618c0e260bd005;name:银海大厦;address:北京市海淀区中关村南大街10号;lat:39.969471;lng:116.330024
uid:fd13a3f268d810fab0077dae;name:寰太大厦;address:北京市海淀区中关村南大街甲12号;lat:39.965138;lng:116.33029
uid:cc0849a0b84ce050950319ae;name:科海福林大厦;address:北京市海淀区中关村南大街12号;lat:39.965973;lng:116.336526
uid:415c82ac4071a968057ce85c;name:中关村南大街12号院;address:北京市海淀区中关村南大街12号25号楼;lat:39.964418;lng:116.33611
uid:e93761f6ddc04f0c233bf2ae;name:威地科技大厦;address:北京市海淀区中关村南大街甲8号;lat:39.969529;lng:116.335915
uid:23116913f91664fd724b87af;name:百欣科技楼;address:北京市海淀区中关村南大街12号;lat:39.965994;lng:116.335505
uid:64b44b2b7854baf31ef74dcc;name:大慧寺21号院;address:北京市海淀区大慧寺路21号;lat:39.961441;lng:116.339226
uid:a3f21eeea07289442eb17eac;name:大慧寺20号院;address:北京市海淀区大慧寺20;lat:39.960635;lng:116.339549
uid:040f73a85869ed06db1318e4;name:农科院小区;address:中关村南大街12号（北京理工大学对面）;lat:39.963207;lng:116.332741
uid:1eada3e5b37afa5e76e5b6ef;name:中招国际;address:北京市海淀区皂君庙14号;lat:39.967597;lng:116.346236
uid:8cba4bb005ee9c84ac0457a9;name:中软大厦;address:学院南路55号;lat:39.963666;lng:116.341093
uid:3c0ea7c5aed5d59cfaf0cbaf;name:皂君东里;address:北京市海淀区皂君东里21;lat:39.965112;lng:116.343552
uid:cdef4edfa1d0493328d7ab6d;name:文林大厦;address:北京市海淀区四道口路甲5号;lat:39.96815;lng:116.34894
uid:8fde79cc9700b0bf94ca07ae;name:吉安大厦;address:北京市海淀区学院南路68号;lat:39.962397;lng:116.340981
uid:a12b517677125eab09f5ebd1;name:皂君庙14号院;address:北京市海淀区中招国际招标有限公司306;lat:39.967255;lng:116.344966
uid:d1469ee7b34d4a62853304af;name:鑫雅苑小区;address:北京市海淀区皂君庙14号;lat:39.967112;lng:116.345311
uid:0a3483c82ab7bf0db45f1ec1;name:皂君庙14号院9号楼;address:北京市海淀区皂君庙14号院中招国际;lat:39.967597;lng:116.346236
uid:eb3675031203261b01ec01ae;name:卉园大楼;address:北京市海淀区皂君庙路5号404室;lat:39.968122;lng:116.340866
uid:a1418eb476978a7feae582ae;name:鑫三元写字楼;address:皂君庙14号;lat:39.967536;lng:116.34372
uid:90cc825a004d28f02fe67b0c;name:北发大厦;address:海淀区学院南路15号;lat:39.965314;lng:116.359823
uid:53dd6ed49b25c1164251c0fd;name:学院派C座;address:北京市海淀区学院南路15号;lat:39.964819;lng:116.359601
uid:b1c556e8c28e8e0cb52655ac;name:北京交通大学家属区;address:北京市海淀区西直门外上园村3号;lat:39.960369;lng:116.353006
uid:b388f9fdf0da1f40b35c6a2b;name:铁科院住宅区;address:北下关街道大柳树路2号;lat:39.9623;lng:116.350314
uid:d5783d75c9594beff8f0cbed;name:学院南路15号院;address:北京市海淀区学院南路15号院9号;lat:39.964814;lng:116.357455
uid:a7e4a877a84861ab97ec84d2;name:明光村小区3号楼;address:北京市海淀区明光村小区3号楼;lat:39.963123;lng:116.359286
uid:4d716132582ed8c5f60e7708;name:北发大厦B座;address:学院南路15号院6;lat:39.965164;lng:116.359285
uid:b1f7980c966ec817744ff1f1;name:明光北里13号楼;address:北京市海淀区西土城路25号;lat:39.969797;lng:116.35558
uid:083a55fa3f3e1379256e98ac;name:西土城路31号院;address:北京市海淀区西土城路31号;lat:39.968608;lng:116.358565
uid:dc0f0adc6bd40821f92213ae;name:京果商厦A座;address:北京市海淀区四道口路2号;lat:39.966357;lng:116.352215
uid:3f826ed31d0f9046d0f49eac;name:明光村小区;address:学院南路38号;lat:39.961448;lng:116.360292
uid:04bdf4a3189ec24f344aaeae;name:智慧大厦;address:北京市海淀区学院南路38号;lat:39.963262;lng:116.360138
uid:bcaebff84d4b6654c8e33cae;name:庆亚大厦;address:北京市海淀区文慧园北路8号;lat:39.960695;lng:116.368411
uid:4da3258eed312001c056acaa;name:学院南路32号院;address:北京市海淀区明光桥东南角学院南路３２号;lat:39.962512;lng:116.365258
uid:2534db8b07d6066c4e776eea;name:红联北村;address:北京市海淀区北太平庄街道红联北村2号楼;lat:39.960802;lng:116.366695
uid:37d60a46563acf601f1d11af;name:依都阁;address:北京市海淀区西直门北大街甲1号院1号;lat:39.962836;lng:116.361095
uid:e2c734e48e3ed05d14a190af;name:北师大科研综合楼;address:北京市海淀区文慧园北路10号;lat:39.96242;lng:116.368527
uid:ea4a3dc982ca772e4f5547a9;name:中国教育报刊大厦;address:北京市海淀区文慧园北路10号;lat:39.962865;lng:116.368493
uid:56e88cba06878c65a5c756a9;name:中商信大厦;address:北京市海淀区学院南路34号;lat:39.963538;lng:116.363505
uid:c7c3b637d6f0de9a4d776e39;name:北京师范大学海淀校区学12楼;address:北京市海淀区新街口外大街19号;lat:39.964262;lng:116.369979
uid:1eae2887fbf900c078f79696;name:京师科技大厦;address:北京市海淀区学院南路12号北京师范大学南门西南侧;lat:39.963008;lng:116.371676
uid:6835e3a7f7a89057e311033d;name:北京师范大学海淀校区京师大厦;address:北京市海淀区北京市新街口外大街19号北京师范大学南院;lat:39.964713;lng:116.376509
uid:550fd5f9ffaf6379931fc903;name:金丰和商务苑;address:北京市西城区新街口外大街8号;lat:39.967474;lng:116.377595
uid:5508504dfeb22bcbc7f02503;name:十月大厦;address:新街口外大街甲14号;lat:39.964828;lng:116.37836
uid:eef2d5287c7f85a63be4a61e;name:新街口外大街甲8号院;address:北京市西城区新街口外大街甲8;lat:39.969002;lng:116.379179
uid:652c6c1857872e9a09b93a02;name:北京师范大学海淀校区学16楼;address:北京市海淀区新街口外大街19号;lat:39.96475;lng:116.372323
uid:bee7bd210a5302b7c336448b;name:金丰和商务苑C座;address:北京市西城区新街口外大街8号;lat:39.967577;lng:116.377942
uid:0d2e0e8ce8c1da34d02dd650;name:北京师范大学新松公寓;address:北京市海淀区新街口外大街19号;lat:39.966711;lng:116.376287
uid:51c26b5d6b755db07adbd2ba;name:北京师范大学海淀校区学8楼;address:北京市海淀区新街口外大街19号北京师范大学;lat:39.965007;lng:116.370811
uid:4edf9fbf2dc8f4eacd06a4a1;name:小西天东里;address:北京市西城区新街口外大街18号;lat:39.961068;lng:116.379546
uid:fd007c5ef5de8e11a8f729ca;name:德胜凯旋大厦;address:北京市西城区德胜门外大街36号;lat:39.96234;lng:116.386832
uid:31accef91bba2ba1cbfa5f46;name:合生财富广场;address:德胜门外大街13号院1号;lat:39.965255;lng:116.38527
uid:40390e8926687296f7eafcc4;name:德胜置业大厦;address:北京市西城区黄寺大街26号院1号;lat:39.968628;lng:116.38977
uid:850815e1e2e6e19b43e19229;name:德胜国际中心;address:北京市西城区德胜门外大街79号德胜门城楼西北;lat:39.961058;lng:116.384719
uid:b0d056f22734377ecac3db02;name:天成科技大厦;address:北京市西城区新风街2号;lat:39.967455;lng:116.385198
uid:606ab0d08450322a0e3dda02;name:南宁大厦;address:北京市西城区德胜门外大街71号;lat:39.963519;lng:116.385013
uid:09185c564074885df1193702;name:新风南里;address:北京市西城区新风南里15号;lat:39.966902;lng:116.38301
uid:bff8fa7d144af0a0c8213d02;name:德胜国际中心B座;address:北京市西城区德胜门外大街83号;lat:39.960527;lng:116.384783
uid:b0b906376090c8f4c4f0256f;name:新明胡同;address:新明胡同甲1号;lat:39.966845;lng:116.380364
uid:b807232a96f43610a5da39e6;name:新风街1号院;address:师大东门马甸桥南新风街1号院;lat:39.969419;lng:116.384835
uid:b292b3aa8c805528be4842fd;name:北广大厦;address:西城区黄寺大街23号;lat:39.969715;lng:116.391042
uid:edd64ce1130d0c903fe231f5;name:黄寺大街24号院;address:黄寺大街24号人定湖北巷西侧;lat:39.967366;lng:116.392565
uid:d0b8923f58a2b8e2b5f42f02;name:六铺炕二区;address:北京市西城区安德里北街与六铺炕二巷交叉路口东南侧人定湖公园东侧;lat:39.960944;lng:116.395227
uid:d7fd2ad3fb610c540bccdd02;name:中水电大厦;address:北京市西城区六铺炕中街3号;lat:39.960265;lng:116.398224
uid:e6ee2fd275091f482b11d102;name:明湖大厦;address:北京市西城区黄寺大街24号;lat:39.967054;lng:116.39262
uid:68fc0ebd741b2f3c882fb5de;name:六铺炕二区40号楼;address:北京市西城区六铺炕二区40号楼;lat:39.960164;lng:116.394098
uid:b81a51abf91d3d404d2fdf28;name:六铺炕一区;address:北京市西城区六铺炕南小街,中国水电大厦北侧;lat:39.961909;lng:116.399379
uid:27bd7c2d924d09160a5cb3ca;name:华信电力大厦;address:西城区德外六铺炕北小街5号;lat:39.961493;lng:116.395134
uid:a176ea4f21ecbcd2f4eafc07;name:六铺炕二区35号楼;address:北京市西城区六铺炕二区35号楼;lat:39.960943;lng:116.39614
uid:8902ab633a0f6558841541c6;name:六铺炕二区36号楼;address:北京市西城区六铺炕二区36号楼;lat:39.962908;lng:116.395122
uid:61085211bdca7fa1c51b75cd;name:荣宝大厦;address:北京市东城区鼓楼外大街26号;lat:39.967338;lng:116.401776
uid:50fb64ff7232e65de9f853cd;name:恒通伟业大厦;address:北京市东城区安德里北街22号;lat:39.962871;lng:116.404568
uid:048808b5dc2cbe4bbb17e785;name:飞创大厦;address:鼓楼外大街27号原万网大厦前楼;lat:39.968336;lng:116.400891
uid:c7eca12b5992d437e115f9d2;name:湖景苑;address:北京市东城区青年湖西里;lat:39.962069;lng:116.404963
uid:0523a1419b7e2560b23c81d6;name:教师大厦;address:北京市东城区鼓楼外大街56号;lat:39.96022;lng:116.402327
uid:cdef4edf80a9284e29d7ab8f;name:龙德行大厦;address:北京市朝阳区黄寺大街20号附近;lat:39.969875;lng:116.400219
uid:87a58ea9ae5b642472455b14;name:六铺炕3号楼;address:北京市东城区六铺炕3号楼;lat:39.961277;lng:116.401291
uid:7532e758ef12adf5eedfca52;name:六铺炕8号楼;address:北京市东城区六铺炕8号楼;lat:39.962173;lng:116.402087
uid:9b6b986b465308265d17c308;name:六铺炕5号楼;address:北京市东城区六铺炕一区5号楼;lat:39.960841;lng:116.401339
uid:0b79cc57949507c817948edb;name:六铺炕12号楼;address:安德里北街14号附近;lat:39.963062;lng:116.40063
uid:40df62fa60aded0e2afc48bc;name:皇城国际;address:安定门外大街136号皇城国际中心A座4层;lat:39.961704;lng:116.415171
uid:eab47bed97f935c9fda778bc;name:凯景铭座大厦;address:外馆东街51号;lat:39.968697;lng:116.410063
uid:d52831f90dc802a72efaa7d2;name:小黄庄小区;address:安定门外大街60号附近（天坛家俱城）附近;lat:39.969456;lng:116.416008
uid:91fa220b501216281f3894cc;name:安华里五区;address:朝阳区安定门安华里五区;lat:39.969444;lng:116.410886
uid:373cf7572b3ceb6e4354d7d2;name:大龙公寓;address:北京市东城区兴化路6号;lat:39.96963;lng:116.419521
uid:c9ca0228e1c2f8d860180977;name:安信大厦;address:北京市东城区安定门外兴化路9号;lat:39.967972;lng:116.418137
uid:571b77aa7a3667e7fa0cad86;name:小黄庄一区9号楼;address:安定门外大街64号优比中国有限公司北京分公司附近;lat:39.969201;lng:116.415078
uid:a7d726f3dd6d69653310af60;name:中煤大厦;address:北京市东城区安定门外大街乙88号;lat:39.963935;lng:116.415292
uid:0ac5e206fc677f7c14c8f643;name:中国黄金大厦;address:北京市东城区安定门外大街青年湖北街1号;lat:39.965591;lng:116.412576
uid:91c13f93ba05cefa21f017cd;name:中路大厦;address:北京市东城区安外大街88号;lat:39.964001;lng:116.415494
uid:49a02a7ab5f9af402a201a8f;name:安源大厦;address:北京市朝阳区青年沟路23号;lat:39.969062;lng:116.423439
uid:13b4dd72b53ddf384054d736;name:和平里七区社区;address:和平里青年沟路与和平里东街十字路口的西南角;lat:39.966929;lng:116.428451
uid:9f51049d71ab4becfda77834;name:化工大院社区;address:东城和平里兴化东路12号;lat:39.966907;lng:116.422576
uid:f9039f82c9bfd648f219375e;name:和平街十区;address:北京市朝阳区和平里东街与青年沟路交叉口西北;lat:39.969913;lng:116.4295
uid:75d0881ae36b24333a04b113;name:地坛北里小区;address:地坛北里9号;lat:39.964993;lng:116.422726
uid:f4000657f009f1deab175a2c;name:和平里社区;address:北京市和平里五区7号;lat:39.962069;lng:116.428983
uid:7a2092d303e651d2c5effb1d;name:和平里五区;address:东城区地坛东门和平里五区;lat:39.962064;lng:116.428643
uid:5b9d6c407418982a81288ad9;name:和平里八区;address:北京市朝阳区和平街;lat:39.969587;lng:116.426399
uid:67d52c66cf5808ccd6b74e4c;name:和平里三区;address:北京市东城区和平里3区4号楼;lat:39.962205;lng:116.426684
uid:1faf14034007815409a8d47c;name:和平街西苑8号楼;address:北京市朝阳区和平街西苑8;lat:39.96893;lng:116.421818
uid:07f3c8b5ecf988636340a98f;name:煤炭大厦;address:朝阳区和平街十三区35号楼;lat:39.968663;lng:116.432287
uid:d6df91c1b385f16af6b9168e;name:怡和阳光大厦;address:北京市朝阳区东土城路12号;lat:39.960873;lng:116.439364
uid:9fbfeef2c83ef745ece4a58f;name:林达大厦;address:北京市朝阳区东土城路8号;lat:39.962236;lng:116.439263
uid:53cebd509ffda9612b02e18f;name:华表大厦;address:北京市朝阳区和平街14区甲16楼;lat:39.967984;lng:116.434931
uid:14076deeb2c090f502294fdb;name:和平街十四区;address:北三环内煤炭大厦和平街十四区;lat:39.966868;lng:116.434708
uid:56e32791bbeca90cc8213d40;name:和平里六区5号楼;address:北京市东城区和平里六区5号楼;lat:39.962496;lng:116.430153
uid:c2b0e143e81a40856fa3cc1e;name:锦鸿阁;address:朝阳和平里青年沟路8号;lat:39.96754;lng:116.437511
uid:64cc1d33cad2264d8f55ec92;name:和平里东街12号院;address:和平里东街12号;lat:39.962562;lng:116.434012
uid:28e700f1ee28c001095cb3d2;name:爱地大厦;address:北京市东城区和平里东街1号;lat:39.964959;lng:116.431047
uid:1bc4bed72ef58a33705e805a;name:和平里七区16号楼;address:北京市东城区和平里七区16号楼;lat:39.966768;lng:116.431152
uid:764672e581c2e5ad95ec848f;name:静安中心;address:朝阳区北三环东路8号;lat:39.965891;lng:116.447123
uid:691305235b544808735e808f;name:金泰大厦;address:北京市朝阳区西坝河南路1号;lat:39.966051;lng:116.440189
uid:1f1cdf64132989fa1e1d1167;name:豪城大厦;address:北京市朝阳区左家庄中街6号院9;lat:39.961447;lng:116.448211
uid:3f9337d680521ab3f623108c;name:力鸿花园;address:北京市朝阳区左家庄中街6号;lat:39.964004;lng:116.446942
uid:b533ea4a01dc78414e6d468f;name:西坝河中里;address:北京市朝阳区西坝河中里4;lat:39.969687;lng:116.446904
uid:9e0120939956b83c04026f9a;name:柳芳北里社区;address:北京市朝阳区香河园街道柳芳北里甲14号;lat:39.962306;lng:116.444221
uid:b9e5d0b8362b3bbc80a12e8c;name:MasTer领寓;address:北京市朝阳区左家庄北里58号中联亚大厦B座;lat:39.964868;lng:116.448996
uid:3810c87911122f8b9d09f78d;name:浩鸿园;address:西坝河南路3号浩鸿圆;lat:39.963628;lng:116.440117
uid:b8e1bd92d11f0eca0aa8d4b6;name:新天第大厦B座;address:北京市朝阳区西坝河南路甲1;lat:39.965066;lng:116.440615
uid:24d0550862b453b6128824c3;name:西坝河南里小区;address:北京市朝阳区西坝河南里20号楼;lat:39.966863;lng:116.444198
uid:42b01b11bf7e6ea6a8f729b1;name:时间国际中心;address:朝阳区东三环曙光西里甲6号（三元桥东北角）;lat:39.968856;lng:116.456529
uid:99b55241dc38b9b3ee74f809;name:国门大厦;address:北京市朝阳区左家庄1号;lat:39.964136;lng:116.456136
uid:ca7b48a42b32c2404151c0b9;name:第三置业东域大厦A座;address:北京市朝阳区曙光西里甲1;lat:39.966498;lng:116.457798
uid:593850fb00489120df1e5224;name:中冶大厦;address:曙光西里28;lat:39.965869;lng:116.459133
uid:341c35de71eb1dc3e60738d9;name:时间国际A座;address:曙光西里甲6号院1号;lat:39.968292;lng:116.457908
uid:5ddd8c179530de40b54f54ad;name:曙光大厦;address:京顺路5号;lat:39.969308;lng:116.458078
uid:771b1a25485dafc6c9291589;name:时间国际8号楼;address:北京市朝阳区曙光西里甲6号;lat:39.969619;lng:116.455518
